LicenseID,SurveyID,PatientCarePrimaryZipCode,PatientCarePrimaryCountyCode,PatientCareSecondaryZipCode,PatientCareSecondaryCountyCode,TelemedicinePrimaryZipCode,TelemedicinePrimaryCountyCode,TelemedicineSecondaryZipCode,TelemedicineSecondaryCountyCode
1385206,1000755,94108,38,,,94108,38,,
1713935,1000756,94305,43,,,94305,43,,
1675395,1000757,93703,10,93611,10,,,,
562751,1000758,92648,30,,,92648,30,,
2132106,1000760,94598,7,94608,1,94598,7,,
936205,1000761,94080,41,,,,,,
1638021,1000762,94040,43,,,94040,43,,
5546997,1000763,90095,19,90095,19,,,,
5058537,1000764,17025,59,,,98110,59,,
766182,1000765,,,,,91403,19,,
1380939,1000766,95661,31,,,95661,31,,
2132257,1000767,94568,1,,,94568,1,,
2132136,1000768,92868,30,,,,,,
1863348,1000769,,,,,,,,
2137334,1000770,20904,59,,,,,,
2838149,1000771,92354,36,93105,42,,,,
2084999,1000772,96001,45,,,,,,
5321556,1000773,93311,15,93454,42,,,,
2248113,1000774,,,,,,,,
5276924,1000775,94115,38,,,94115,38,,
5279991,1000776,31794,,,,,,,
806558,1000777,92123,37,,,,,,
5138572,1000778,,,,,,,,
5544460,1000779,,,,,,,,
1711043,1000780,94596,7,94531,7,,,,
2049330,1000781,93940,27,,,93940,27,,
1762126,1000782,55369,,,,55369,,,
1167581,1000783,93105,42,,,93105,42,,
2089377,1000785,,,,,,,,
451236,1000786,92103,37,,,92103,37,,
2776905,1000787,92563,33,,,,,,
1761947,1000789,,,,,,,,
937662,1000790,95326,,,,95326,,,
685416,1000791,95204,39,,,95204,39,,
1676648,1000792,90712,19,92870,30,,,,
1430679,1000793,92114,37,92021,37,92114,37,92021,37
767702,1000795,91316,19,,,,,,
760712,1000796,95350,50,,,95350,50,,
5217709,1000798,94080,38,94080,38,,,,
5160094,1000799,95831,39,,,,,,
1313168,1000800,02115,,,,,,,
1678172,1000801,92505,33,,,92505,33,,
1168034,1000802,92335,36,,,92335,36,,
2132202,1000803,89106,,,,89106,,,
5188411,1000804,,,,,,,,
804097,1000805,02903,59,,,02903,59,,
2134043,1000806,95116,43,,,,,,
1718603,1000807,60601,59,,,,,,
1096336,1000808,93105,42,,,,,,
1581431,1000809,90027,19,,,,,,
710712,1000810,91006,19,,,91006,19,,
805116,1000811,93003,56,,,,,,
5601274,1000812,92868,30,,,92805,30,,
5147296,1000813,91801,19,91754,19,,,,
1990788,1000814,90404,19,,,,,,
2241311,1000815,,,,,,,,
632681,1000816,94143,38,,,94941,21,,
2764814,1000817,99004,19,,,90048,19,,
5649391,1000818,,,,,,,,
1432248,1000819,94545,1,,,94545,1,,
5571697,1000820,30265,,,,,,,
898675,1000821,95602,31,,,95602,31,,
1762210,1000822,90670,19,,,90670,19,,
510517,1000823,,,,,,,,
1312636,1000824,95825,34,,,95825,34,,
1483453,1000825,92009,37,,,92009,37,,
2047152,1000826,92121,37,92037,37,92121,37,,
892130,1000827,93705,10,,,93705,10,,
1310789,1000829,,,,,,,,
5254663,1000830,,,,,,,,
1711029,1000831,90210,19,,,90210,19,,
1714903,1000832,93720,10,,,,,,
1996099,1000833,90025,19,,,90025,19,,
1711939,1000834,94589,48,,,,,,
1380804,1000835,92860,33,93503,33,,,,
1222271,1000836,91780,19,,,91780,19,91801,19
5561798,1000837,95817,34,,,,,,
804983,1000838,90265,19,,,90265,19,,
5142474,1000839,94103,38,,,94103,38,,
5538904,1000840,93611,10,,,,,,
5198131,1000841,90017,19,,,,,,
892052,1000843,,36,,,,36,,
1995282,1000844,92093,37,,,,,,
1713816,1000845,94596,7,,,94596,7,,
1900059,1000846,91767,19,,,,,,
2823718,1000847,95051,43,,,95051,43,,
5621971,1000848,94611,1,,,94611,1,,
1998157,1000849,54220,,,,,,,
1164315,1000851,,,,,,,,
374619,1000852,90048,19,,,90048,19,,
892089,1000853,90815,19,90720,30,90815,19,90815,19
1816990,1000854,,,,,,,,
632599,1000855,92404,36,,,92404,36,,
5614071,1000856,60025,59,,,,,,
5484215,1000857,27834,59,90017,19,,,,
243727,1000858,90605,19,,,,,,
2045103,1000859,92130,37,,,91230,37,,
609143,1000860,91706,19,,,91706,19,,
1713892,1000861,94115,38,94904,21,,,,
394579,1000862,95817,34,95758,34,,,,
2764810,1000864,92113,37,,,,,,
5591001,1000865,,,,,,,,
5164156,1000866,92123,37,,,,,,
1769490,1000867,92395,36,,,92395,36,,
2082294,1000868,95124,43,,,95124,43,,
1959982,1000869,,,,,,,,
2047539,1000870,,,,,,,,
1433071,1000871,90025,19,,,90025,19,,
1677479,1000872,91204,19,,,,,,
5973320,1000873,92662,30,92662,30,92662,30,92662,30
764513,1000874,90813,19,90813,19,90803,19,90813,19
2130905,1000875,61107,,,,,,,
1382234,1000876,93422,40,,,,,,
5979852,1000877,94305,43,,,,,,
2130646,1000878,60153,59,,,,,,
5307109,1000879,94536,1,,,,,,
5996278,1000880,96744,,,,96744,,,
805794,1000881,92660,30,90822,19,,,,
2246294,1000882,90027,19,,,90027,19,,
1380576,1000883,94558,28,,,94558,28,,
6008751,1000884,23507,59,,,,,,
2045259,1000885,90027,,,,90027,,,
5076710,1000886,94158,38,,,94127,,,
6013061,1000887,,30,,,,,,
2080383,1000888,,,,,,,,
1711868,1000889,94304,43,,,94304,43,,
248011,1000890,,,,,,,,
1028428,1000891,95356,50,95382,50,95356,50,95382,50
1543178,1000892,94116,38,94112,38,94116,38,94112,38
1096603,1000895,93033,56,,,,,,
1359825,1000896,95305,43,,,95305,43,,
1388851,1000897,32547,59,,,,,,
2184275,1000898,94304,43,,,94304,43,,
2758650,1000899,37217,59,,,37075,59,,
2049822,1000900,93401,40,,,,,,
6033882,1000902,92134,37,,,92134,37,,
1678323,1000903,95661,31,95825,34,95661,31,95825,34
1382241,1000904,78240,,,,,,,
2047638,1000905,92708,30,92653,30,92708,30,92708,30
563481,1000906,95521,12,,,95521,12,,
1674627,1000907,90034,19,,,,,,
1098105,1000908,92335,36,,,92335,36,,
5592932,1000909,94143,38,,,94143,38,,
1541832,1000910,94305,43,,,,,,
2243062,1000911,94538,1,,,,,,
1312329,1000912,94705,1,,,94705,1,,
491743,1000914,90723,19,90620,30,90723,19,90620,30
2048765,1000915,93274,54,,,93274,54,,
1383717,1000916,95661,31,95825,34,95661,31,,
897438,1000917,95531,8,,,95531,8,,
1810693,1000918,94024,43,,,,,,
5598581,1000919,,,,,,,,
1996563,1000920,92127,37,,,,,,
2130230,1000921,85377,59,,,,,,
1166197,1000922,95608,34,,,95762,9,,
890933,1000923,90808,19,92647,30,90808,19,,
803100,1000924,95422,17,,,95422,17,,
2244890,1000925,94531,7,,,,,,
2131804,1000926,95124,43,95124,43,95124,43,95124,43
479651,1000927,94513,7,,,,,,
601170,1000928,92103,37,,,92103,37,,
2135710,1000929,90421,19,,,,,,
2710308,1000930,95819,34,,,,,,
2893126,1000931,,,,,,,,
2086478,1000932,90806,19,,,90806,19,,
2823465,1000933,92025,37,,,92025,37,,
5066174,1000934,92691,30,,,92691,30,,
2044547,1000935,,,,,,,,
5153816,1000936,,,,,,,,
5948979,1000937,60615,,,,,,,
1710417,1000938,94705,1,,,,,,
1138932,1000939,,,,,,,,
1763024,1000940,60555,59,,,60555,59,,
2247282,1000941,92117,,92117,,,,,
2248541,1000942,94403,41,94110,38,,,,
4925813,1000943,94305,,,,94305,,,
1543396,1000944,94533,48,94533,48,95661,31,95661,31
1433130,1000945,,,,,,,,
1543780,1000946,95616,57,,,95776,57,,
1991315,1000948,95762,9,,,,,,
931172,1000949,89133,59,,,89133,59,,
2900209,1000950,91911,37,,,,,,
5255055,1000951,,,,,,,,
1711932,1000952,95355,50,,,,,,
891870,1000953,90502,19,,,90502,19,,
5110310,1000954,90027,19,,,,,,
1992079,1000955,,,,,,,,
1161028,1000956,94110,,,,94110,,,
5590165,1000957,77479,59,,,77479,59,,
1386298,1000958,94063,41,95051,43,94063,41,95051,43
1161394,1000959,,,,,,,,
6024328,1000960,,,,,,,,
2847229,1000961,93906,27,,,93906,27,,
5992504,1000962,,,,,,,,
6035575,1000963,80045,,,,,,,
2829915,1000964,90033,19,,,,,,
6004010,1000965,46601,,95736,31,,,,
1481633,1000966,91801,19,91748,19,91801,19,,
2049742,1000967,95403,49,,,,,,
936231,1000968,94538,1,,,94538,1,,
1678313,1000969,91706,19,,,91706,19,,
1165448,1000971,,,,,,,,
5127413,1000972,33407,59,,,,,,
1164705,1000973,83001,,,,,,,
1059138,1000974,66208,,,,66208,,,
1289969,1000975,92105,37,,,92105,37,,
1713986,1000976,95603,31,95661,31,95603,31,,
543928,1000977,92648,30,92648,30,92648,30,92648,30
1711462,1000978,92354,36,92410,36,92354,36,92410,36
5634247,1000979,95065,44,,,,,,
5935589,1000980,,,,,,,,
2876325,1000981,94546,1,,,94546,1,,
604844,1000982,95945,29,,,95945,29,95959,29
432802,1000983,92270,33,92270,33,92270,33,92270,33
5595636,1000984,,,,,,,,
2045576,1000985,,,,,,,,
2904425,1000986,95736,31,,,95736,31,,
564662,1000987,92131,37,,,92131,37,,
434618,1000990,,,,,,,,
2802022,1000991,90073,19,,,,,,
5985806,1000992,30345,59,,,30345,59,,
5615529,1000994,90033,19,,,,,,
1383779,1000995,92835,30,,,,,,
6027442,1000996,92134,37,,,92129,37,,
2130494,1000997,92658,30,92618,30,,,,
1481365,1000998,94546,1,,,94546,1,,
1713487,1000999,90017,19,,,91106,19,,
581801,1001000,94304,43,,,94304,43,,
370820,1001001,92675,30,,,92675,30,,
803169,1001002,95670,,,,95670,,,
1220989,1001003,91605,19,,,91605,19,,
1167634,1001004,90703,19,90822,19,,,,
1255283,1001008,94545,1,,,94545,1,,
1025946,1001009,90806,19,,,,,,
2800930,1001010,90095,19,,,90095,19,,
2047472,1001011,,,,,,,,
1432242,1001012,95051,43,,,95051,43,,
979282,1001013,90274,19,,,90274,19,,
1431116,1001014,93940,27,93940,27,93940,27,93940,27
1769471,1001015,93105,42,,,,,,
1715725,1001016,92683,30,,,92683,30,,
1582564,1001017,92677,30,,,92677,30,,
1438325,1001018,,30,,37,,30,,37
1310455,1001019,90046,19,,,90046,19,,
1137568,1001020,94403,41,,,94403,41,,
5164526,1001021,,,,,,,,
2706856,1001022,92336,36,,,92336,36,,
1433978,1001023,94062,1,,,,,,
2760026,1001024,,,,,,,,
2182259,1001025,92014,37,,,92014,37,,
853978,1001026,90640,19,,,,,,
1380862,1001027,94705,1,,,,,,
1138175,1001028,92270,33,92270,33,92270,33,92270,33
1432614,1001030,92120,37,,,,,,
1484056,1001031,,,,,,,,
2081810,1001032,34683,,,,34683,,,
5299511,1001033,94108,38,,,,,,
719236,1001034,90064,19,91436,19,90064,19,91436,19
1482944,1001035,10461,59,,,10461,59,,
859894,1001036,,,,,,,,
1812967,1001037,,49,,17,,,,
2780655,1001038,91208,19,91203,19,,,91203,19
1710626,1001039,90292,19,,,,,,
1909182,1001040,,,,,,,,
1995896,1001042,93023,56,93023,56,93023,56,93023,56
5585096,1001043,90048,19,,,90048,19,,
2132362,1001044,93449,40,,,93449,40,,
1438213,1001045,91010,19,,,91010,19,,
1713628,1001046,90404,19,,,90404,19,,
5584655,1001047,,,,,95718,,,
5001093,1001048,78209,59,,,,,,
632746,1001049,22030,,,,22030,,,
391406,1001050,92505,33,,,92505,33,,
1168020,1001052,,,,,32608,,,
2906040,1001053,,,,,19106,,,
5998621,1001054,,,,,,,,
2829504,1001055,95453,17,,,,,,
1254375,1001056,92835,30,,,92835,30,,
511724,1001057,91607,19,,,91607,19,,
5022419,1001058,94596,7,94531,7,,,,
2047780,1001059,,,,,98516,,,
1813144,1001060,92037,37,,,,,,
1581507,1001061,94304,43,,,,,,
2847193,1001062,93514,14,93546,26,,,,
1167240,1001063,90803,19,,,90803,19,,
2244537,1001064,92880,36,,,91706,30,,
970651,1001065,94034,43,,,94034,43,,
5983660,1001066,,19,,,,19,,
1900058,1001067,89431,59,,,,,,
6033770,1001068,60612,59,,,,,,
1382950,1001069,95356,39,95210,39,95356,39,95210,39
1678431,1001070,93551,19,,,,,,
1383195,1001071,94596,,,,,,,
5601569,1001073,92101,37,,,,,,
1439465,1001074,91706,19,,,9106,19,,
1817486,1001075,,,,,,,,
1483493,1001076,90403,,,,90403,,,
1312317,1001077,,,,,,,,
2910813,1001078,90027,19,,,,,,
2823756,1001079,94143,38,,,,,,
1198785,1001080,,,,,,,,
2244319,1001081,94115,38,,,94115,38,,
5074548,1001082,,,,,,,,
2134430,1001083,92069,37,93619,10,,,,
1137462,1001084,95991,51,,,95991,51,,
1435367,1001085,53792,,,,53792,,,
1909267,1001086,90033,19,,,,,,
2882238,1001087,91767,19,92625,30,91767,19,92625,30
1762687,1001088,91910,37,,,91910,37,,
1430805,1001089,92801,30,92807,30,92801,30,92807,30
1439450,1001090,90266,19,,,90266,19,,
938999,1001091,95032,43,,,,43,,
1380426,1001093,92037,37,92103,37,92037,37,,
2131510,1001094,,,,,,,,
1813132,1001095,94086,43,,,94086,43,,
2130283,1001096,,,,,89148,29,,
5567382,1001097,93721,,93703,,93721,,,
2183662,1001098,93720,10,,,,,,
1488372,1001099,94115,38,,,94115,38,,
5965268,1001100,48103,59,95065,44,48103,59,95065,44
2081140,1001101,,,,,,,,
1432935,1001102,94301,43,,,,,,
2044339,1001103,,,,,,,,
1908013,1001104,90034,19,,,90034,19,,
1163124,1001105,90048,19,,,90048,19,,
890826,1001106,90210,19,92270,33,90210,19,92270,33
1050634,1001108,94611,1,,,94602,1,,
1543753,1001109,92675,,92675,,92675,,92675,
2817444,1001110,95051,43,,,95051,43,,
1995645,1001111,,,,,94025,,,
2082773,1001112,83715,59,,,,,,
5236901,1001113,98104,,,,98104,,,
680031,1001114,92503,33,,,,,,
1761945,1001115,,,,,93940,,,
2048967,1001116,94304,43,,,,,,
939146,1001117,94702,1,94601,1,,,,
1481735,1001119,92335,36,,,92335,36,,
1097654,1001120,77555,59,,,77555,59,,
2893428,1001121,93313,15,,,,,,
2248072,1001122,91739,36,,,91739,36,,
2845337,1001123,94115,38,,,,,,
853222,1001124,94583,7,94589,48,94583,7,94589,48
1711877,1001125,95817,34,,,,,,
5196198,1001126,95817,34,,,95817,34,,
1482816,1001127,95124,43,,,95124,43,,
5142311,1001128,,,,,,,,
5281916,1001129,,,,,,,,
5087276,1001130,94158,38,,,94158,38,,
1382470,1001131,94531,7,,,94531,7,,
2854179,1001132,92161,37,,,92161,37,,
1024877,1001133,100,15,,,,,,
2049637,1001134,90404,,,,,,,
5451580,1001135,98105,16,,,98105,16,,
1355007,1001136,,,,,,,,
1959312,1001137,,,,,,,,
2089635,1001138,95008,43,,,,,,
1433167,1001139,93301,15,,,,,,
1811315,1001140,95661,,,,,,,
2044485,1001141,95816,34,,,,,,
456576,1001142,90806,19,,,90806,19,,
1992331,1001143,95815,34,,,,,,
355081,1001144,92111,37,,,92014,37,,
2046799,1001145,,,,,,,,
973282,1001146,90255,19,,,90262,19,,
1434274,1001147,91360,56,,,91360,56,,
396581,1001148,92844,30,,,,,,
293189,1001149,94588,1,,,94588,1,,
1194517,1001151,97415,,,,97415,,,
396726,1001152,93465,40,,,93465,40,,
1713544,1001153,93033,,,,93033,,,
2772923,1001154,,,,,10003,59,,
478060,1001155,95051,43,,,95051,43,,
1382218,1001156,90048,19,90503,19,90048,19,90503,19
378517,1001157,95350,50,,,95350,50,,
719339,1001158,95376,39,,,,,,
1381738,1001159,93449,40,,,,,,
396740,1001160,93230,16,,,93230,16,,
1952896,1001161,92037,37,,,92037,37,,
1995120,1001162,,,,,,,,
1908282,1001163,95945,29,,,95945,29,,
1430653,1001164,93454,42,,,,,,
2135819,1001165,90027,19,,,90027,19,,
1168464,1001166,94086,,,,94086,,,
6037352,1001168,90806,19,,,,,,
1053967,1001169,91367,19,,,91367,19,,
1815937,1001170,90275,19,,,90275,19,,
2185009,1001171,91773,19,90623,19,91320,56,,
5108398,1001172,,15,,,,,,
1388753,1001173,93721,10,,,93721,10,,
2864992,1001174,,,,,,,,
2811424,1001175,,,,,,,,
1289857,1001176,92154,37,,,92154,37,,
890716,1001177,95823,34,,,95823,34,,
802501,1001178,95648,31,,,,,,
5561780,1001179,92867,30,,,92867,30,,
1310801,1001181,95819,34,,,,,,
1957058,1001182,,,,,,,,
1819118,1001183,,,,,,,,
511671,1001184,91204,19,,,91204,19,,
1766275,1001185,93036,56,,,93036,56,,
5970906,1001186,,,,,,,,
2184178,1001187,37090,59,,,,,,
2856879,1001188,91345,19,91355,19,91345,19,91355,19
5385892,1001189,92555,33,,,92555,33,,
1163521,1001190,94598,7,94513,7,94598,7,94513,7
2796930,1001191,94304,43,,,,,,
2181132,1001192,90660,19,,,90660,19,,
5604666,1001193,94305,43,,,95128,43,,
2180449,1001194,93701,10,,,,,,
1439114,1001195,90212,19,92037,37,94102,38,92037,37
1310353,1001196,95070,43,,,,,,
2043542,1001197,90057,19,,,,,,
1766286,1001198,80218,,,,,,,
1311426,1001199,90025,19,,,,,,
5227073,1001200,95242,39,,,95242,39,,
1767769,1001201,,,,,,,,
2086897,1001202,94109,38,,,94109,38,,
892504,1001203,94596,7,,,,,,
2081118,1001205,91911,37,,,91911,37,,
635083,1001206,94133,38,,,,,,
2048910,1001207,94546,1,95361,50,,,,
1953268,1001208,92014,37,,,92014,37,,
1994814,1001209,94533,48,,,,,,
5616662,1001210,93405,40,,,93405,40,,
1995459,1001211,92083,37,,,,,,
202742,1001213,91343,19,,,,,,
5598582,1001214,94544,19,,,,,,
1050432,1001215,94305,43,,,94305,43,,
2184834,1001216,,,,,,,,
1992816,1001217,92037,37,,,,,,
2829964,1001218,95051,43,,,95051,43,,
2707374,1001220,94538,1,94545,,,,,
2081142,1001221,90806,19,,,90806,19,,
890821,1001222,92663,30,,,,,,
680084,1001223,92345,36,92308,36,92345,36,92308,36
1310992,1001224,92831,30,,,92831,30,,
5083711,1001225,95051,43,,,95051,43,,
5151929,1001226,93730,10,,,93730,10,,
2137318,1001227,90027,19,,,90027,19,,
2049831,1001228,90073,19,90073,19,90073,19,90073,19
5114092,1001229,94143,38,94143,38,,,,
2089584,1001230,94086,43,,,94086,43,,
5205069,1001231,92691,30,90027,19,92691,30,90027,19
2703330,1001232,93901,27,,,93901,27,,
1713950,1001233,,,,,,,,
1382564,1001234,95210,39,,,95210,39,,
762665,1001235,92506,33,,,92506,33,,
1909664,1001236,92335,36,91761,33,92335,36,,
204553,1001237,,,,,,,,
2242793,1001238,95661,31,,,,,,
5598437,1001239,93003,56,,,93003,56,,
2873208,1001240,93215,15,,,,,,
1813171,1001241,95817,34,95618,57,95618,57,,
1024698,1001242,90660,19,,,90660,19,,
2793978,1001243,95032,43,,,95032,43,,
1995316,1001244,,,,,,,,
431057,1001245,92395,36,,,,,,
2047965,1001246,94010,41,,,,,,
1135158,1001247,92123,37,,,92123,37,,
1161758,1001248,95695,57,,,95618,57,,
934789,1001249,94010,41,,,94010,41,,
1381608,1001250,94010,41,,,,,,
1867235,1001253,92262,33,,,,,,
1763004,1001254,92243,13,,,92243,13,,
1434875,1001255,94143,38,,,94143,38,,
1381997,1001256,91360,56,,,,,,
356713,1001257,,,,,,,,
1762731,1001258,77077,59,93720,10,,,,
1711857,1001259,92154,37,92123,37,92154,37,92123,37
898550,1001260,91706,19,,,91706,19,,
5168314,1001261,94110,38,94602,1,94110,38,,
2795744,1001262,90015,19,,,,,,
1164910,1001263,92037,37,,,92037,37,,
2706531,1001264,95051,43,,,95051,43,,
939805,1001265,95661,31,,,,,,
1136430,1001266,95355,50,,,,,,
569077,1001267,95301,24,,,,,,
5024264,1001268,90008,19,90034,19,90008,19,90034,19
5244957,1001269,95051,43,,,95051,43,,
2795796,1001270,94954,,,,94954,,,
1439491,1001272,85048,59,,,,,,
1677088,1001273,94087,,,,,,,
2758002,1001274,,,,,,,,
2089265,1001275,,,,,02474,,,
938878,1001276,92395,36,,,92270,33,,
1674257,1001277,22204,59,,,20912,59,,
2246347,1001278,32806,,,,,,,
5553271,1001279,95032,43,,,95032,43,,
6016084,1001280,30319,,,,30319,,,
1386990,1001281,90404,19,,,,,,
1710114,1001282,90807,19,,,,,,
2830587,1001283,92840,30,,,92840,30,,
5079943,1001284,94158,38,,,94121,38,,
2799173,1001285,94589,48,,,94589,48,,
762081,1001286,91340,19,,19,91340,19,,19
2895142,1001287,,,,,,,,
935433,1001288,,,,,,,,
2900109,1001289,92801,30,,,92801,30,,
1359900,1001290,90095,19,,,90095,19,,
2048065,1001291,,,,,,,,
971447,1001292,94403,41,94025,41,,,94025,41
2184661,1001293,,,,,,,,
1222808,1001294,92868,30,,,82868,30,,
2049864,1001295,94401,41,,,94401,41,,
2184900,1001296,90027,,,,,,,
1715752,1001297,75224,59,,,75224,59,,
1674891,1001298,95616,57,,,,,,
1483099,1001299,,,,,,,,
1762172,1001300,95158,38,,,,,,
5572048,1001301,94598,7,,,94598,7,,
2182639,1001302,,,,,,,,
760648,1001303,90301,19,,,90740,30,,
2136271,1001304,92679,30,,,,,,
1436114,1001305,92501,,,,92501,,,
1907166,1001307,,,,,,,,
1995422,1001308,,,,,,,,
933563,1001309,92562,33,,,,,,
855156,1001310,92131,37,,,92131,37,,
2049812,1001311,94102,38,,,94102,38,,
1991665,1001312,92868,30,,,,,,
5272909,1001313,93033,56,93036,56,93012,56,93012,56
5636585,1001314,90502,19,,,,,,
398977,1001316,95817,34,,,95817,34,,
1678377,1001317,95377,39,,,95377,39,,
2131336,1001318,94117,,,,94117,,,
935118,1001319,95020,43,,,,,,
2182071,1001321,90254,19,,,,,,
2049936,1001322,22181,,,,22181,,,
1818918,1001323,90404,19,,,,,,
434699,1001324,96750,59,,,96750,59,,
971024,1001325,93110,42,,,,,,
1864903,1001326,92354,36,,,,,,
1819886,1001327,91941,37,,,,,,
1678136,1001328,94304,43,,,94304,43,,
1438356,1001329,85750,,,,85750,,,
2182742,1001330,,,,,,,,
1220389,1001331,91505,19,,,91505,19,,
5182495,1001332,18431,,,,18011,,,
5614947,1001334,95817,34,,,,,,
898587,1001335,94063,41,,,94063,41,,
2131550,1001336,94305,43,,,94305,43,,
2870247,1001338,,,,,,,,
1763000,1001339,37334,,,,,,,
1677426,1001340,93105,42,,,93105,42,,
2773204,1001341,93534,19,,,93534,19,,
974748,1001342,92504,33,,,92504,33,,
1311048,1001343,94015,41,,,94015,41,,
973706,1001344,32216,59,,,,,,
1488772,1001345,91105,19,,,,,,
2135967,1001346,91361,56,,,91361,56,,
5585196,1001347,90027,19,,,90027,19,,
1860740,1001348,90402,19,,,90402,19,,
1867521,1001349,,,,,,,,
2854346,1001351,90503,19,,,90503,19,,
1990361,1001352,90015,19,91761,19,90402,19,90402,19
265504,1001353,91006,19,,,91007,19,,
1541184,1001354,,,,,,,,
5610378,1001355,90007,19,,,,,,
6000271,1001356,55102,59,55103,59,,,,
2183576,1001357,91910,37,,,,,,
5328737,1001358,95124,43,,,95124,43,,
1434593,1001359,93101,42,93463,42,93101,42,93463,42
1389302,1001360,91307,19,,,,,,
1481948,1001361,93405,40,,,,,,
1766432,1001362,92011,37,,,,,,
5156688,1001363,95973,4,,,,,,
5485150,1001364,93721,10,,,,,,
5236773,1001365,93720,10,,,93720,10,,
1311113,1001366,95356,50,,,,,,
2816803,1001367,97471,,,,97471,,,
5640972,1001368,93407,40,,,93407,40,,
897570,1001369,95051,43,,,,,,
1861450,1001370,93301,15,,,93301,15,,
5565754,1001371,90404,19,,,90404,19,,
2877555,1001372,95242,39,,,95242,39,,
5600217,1001373,92122,37,,,,,,
1998412,1001374,,,,,,,,
2808577,1001375,90059,19,,,,,,
892676,1001376,,,,,,,,
1482155,1001377,90603,19,90502,19,90502,19,,
2132797,1001379,,,,,,,,
1026669,1001380,90505,19,,,90505,19,,
5598593,1001381,94538,1,,,,,,
938645,1001382,95051,43,,,,,,
1675042,1001383,95661,31,,,95661,31,,
2859296,1001384,92120,37,92117,37,92120,37,92117,37
2180224,1001385,,,,,,,,
1865368,1001386,95817,34,,,,,,
2087410,1001387,20902,59,,,,,,
1481189,1001388,,,,,,,,
2184668,1001389,94546,7,,,94546,7,,
